Customer_ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Date
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,Venmo,Monthly,2024-04-17
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,No,35,Venmo,Monthly,2024-04-19
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,No,No,40,Debit Card,Monthly,2024-04-01
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,No,27,Debit Card,Every 3 Months,2024-04-16
2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Free Shipping,No,No,32,Cash,Quarterly,2024-04-22
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,Express,No,No,27,PayPal,Weekly,2024-04-19
2208,69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,No,No,11,Credit Card,Annually,2024-04-19
2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly,2024-04-17
2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly,2024-04-04
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly,2024-04-21
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly,2024-04-16
2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,No,15,Venmo,Bi-Weekly,2024-04-29
2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly,2024-04-17
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Next Day Air,No,No,5,PayPal,Quarterly,2024-04-22
2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card,Annually,2024-04-13
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Express,No,No,50,Venmo,Monthly,2024-04-09
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,No,No,33,Venmo,Fortnightly,2024-04-15
2233,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,No,Store Pickup,No,No,14,Cash,Fortnightly,2024-04-24
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Express,No,No,48,Credit Card,Monthly,2024-04-20
2237,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly,2024-04-05
2238,45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Next Day Air,No,No,31,Venmo,Every 3 Months,2024-04-15
2239,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Standard,No,No,18,Debit Card,Weekly,2024-04-24
2240,42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,No,No,41,Credit Card,Every 3 Months,2024-04-04
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Next Day Air,No,No,18,Debit Card,Every 3 Months,2024-04-05
2242,18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly,2024-04-18
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,No,Free Shipping,No,No,45,PayPal,Fortnightly,2024-04-02
2247,49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39,PayPal,Every 3 Months,2024-04-18
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,No,Next Day Air,No,No,18,Venmo,Annually,2024-04-16
2250,42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,No,No,29,Debit Card,Weekly,2024-04-05
2252,26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,Free Shipping,No,No,22,Debit Card,Monthly,2024-04-07
2255,24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,No,No,44,PayPal,Every 3 Months,2024-04-01
2256,48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,No,42,Bank Transfer,Quarterly,2024-04-09
2258,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,Standard,No,No,6,Bank Transfer,Annually,2024-04-21
2259,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,No,44,Credit Card,Every 3 Months,2024-04-09
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Express,No,No,16,PayPal,Quarterly,2024-04-27
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Standard,No,No,12,Bank Transfer,Fortnightly,2024-04-30
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,Store Pickup,No,No,42,Cash,Quarterly,2024-04-13
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,No,No,10,PayPal,Quarterly,2024-04-26
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,No,No,32,Debit Card,Weekly,2024-04-30
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,No,No,7,Venmo,Weekly,2024-04-07
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,No,49,PayPal,Quarterly,2024-04-17
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Standard,No,No,44,PayPal,Monthly,2024-04-01
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Express,No,No,13,PayPal,Bi-Weekly,2024-04-03
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly,2024-04-09
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,No,No,6,Cash,Every 3 Months,2024-04-18
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,No,No,35,Bank Transfer,Quarterly,2024-04-13
2282,28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,No,No,41,Bank Transfer,Annually,2024-04-21
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,No,8,Credit Card,Annually,2024-04-03
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,Store Pickup,No,No,6,Debit Card,Annually,2024-04-26
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,No,No,50,PayPal,Weekly,2024-04-02
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23,PayPal,Quarterly,2024-04-29
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13,Credit Card,Quarterly,2024-04-08
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly,2024-04-16
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months,2024-04-14
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Express,No,No,40,Debit Card,Annually,2024-04-05
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months,2024-04-28
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months,2024-04-15
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually,2024-04-09
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly,2024-04-01
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly,2024-04-24
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,2024-04-09
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly,2024-04-20
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months,2024-04-06
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months,2024-04-13
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly,2024-04-11
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months,2024-04-05
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29,PayPal,Monthly,2024-04-12
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months,2024-04-08
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly,2024-04-01
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually,2024-04-14
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually,2024-04-10
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly,2024-04-16
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months,2024-04-28
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,2024-04-07
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly,2024-04-11
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually,2024-04-26
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,2024-04-09
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly,2024-04-24
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly,2024-04-08
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly,2024-04-18
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months,2024-04-08
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months,2024-04-03
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months,2024-04-01
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly,2024-04-19
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly,2024-04-13
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months,2024-04-13
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly,2024-04-28
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly,2024-04-12
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,2024-04-17
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months,2024-04-18
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly,2024-04-16
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly,2024-04-20
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly,2024-04-18
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly,2024-04-21
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months,2024-04-14
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly,2024-04-23
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly,2024-04-13
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually,2024-04-06
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months,2024-04-26
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22,Cash,Annually,2024-04-02
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly,2024-04-20
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly,2024-04-16
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,No,12,PayPal,Weekly,2024-04-15
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly,2024-04-03
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Debit Card,Monthly,2024-04-13
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually,2024-04-01
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months,2024-04-05
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly,2024-04-02
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,2024-04-13
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,2024-04-11
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly,2024-04-02
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly,2024-04-24
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly,2024-04-09
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly,2024-04-19
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly,2024-04-22
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly,2024-04-15
2409,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months,2024-04-03
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47,Cash,Every 3 Months,2024-04-18
2411,48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly,2024-04-01
2412,49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months,2024-04-15
2414,69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly,2024-04-09
2416,21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,No,30,Bank Transfer,Weekly,2024-04-08
2417,59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Every 3 Months,2024-04-08
2418,21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Standard,No,No,32,Venmo,Fortnightly,2024-04-24
2421,41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually,2024-04-25
2422,37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months,2024-04-19
2424,49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months,2024-04-01
2425,49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly,2024-04-08
2431,20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42,Cash,Quarterly,2024-04-26
2441,31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually,2024-04-29
2442,45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly,2024-04-10
2443,53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly,2024-04-28
2446,63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly,2024-04-10
2447,38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly,2024-04-12
2448,59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly,2024-04-09
2449,54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly,2024-04-23
2450,26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31,Venmo,Fortnightly,2024-04-11
2451,68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly,2024-04-08
2452,41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,No,27,Venmo,Monthly,2024-04-17
2454,21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually,2024-04-06
2456,20,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months,2024-04-02
2457,59,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly,2024-04-06
2459,66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly,2024-04-07
2465,47,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly,2024-04-16
2467,32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37,Cash,Annually,2024-04-17
2468,27,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28,Credit Card,Annually,2024-04-21
2469,65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly,2024-04-27
2471,55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly,2024-04-11
2473,24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually,2024-04-14
2475,23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly,2024-04-25
2476,69,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly,2024-04-23
2478,25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly,2024-04-14
2480,37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months,2024-04-26
2481,61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly,2024-04-16
2482,41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly,2024-04-01
2483,69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months,2024-04-20
2486,43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually,2024-04-26
2487,61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly,2024-04-02
2492,63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly,2024-04-15
2499,18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly,2024-04-11
2500,52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly,2024-04-09
2502,49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly,2024-04-29
2505,56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31,Cash,Bi-Weekly,2024-04-09
2507,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually,2024-04-16
2508,58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months,2024-04-14
2509,23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly,2024-04-26
2510,19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly,2024-04-05
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly,2024-04-24
2518,64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually,2024-04-12
2519,20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,No,Store Pickup,No,No,31,Venmo,Annually,2024-04-19
2520,40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly,2024-04-06
2522,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months,2024-04-15
2524,43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually,2024-04-22
2525,60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly,2024-04-10
2526,39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly,2024-04-11
2529,52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly,2024-04-24
2532,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months,2024-04-02
2533,55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4,Debit Card,Weekly,2024-04-19
2535,41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,22,Cash,Weekly,2024-04-30
2538,44,Male,Coat,Outerwear,49,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,30,PayPal,Fortnightly,2024-04-14
2539,18,Male,Scarf,Accessories,32,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,No,33,Credit Card,Bi-Weekly,2024-04-24
2540,33,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24,Cash,Bi-Weekly,2024-04-02
2541,24,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,11,Debit Card,Quarterly,2024-04-09
2543,61,Male,Jewelry,Accessories,22,Arkansas,M,White,Winter,3.7,No,Express,No,No,27,PayPal,Annually,2024-04-30
2546,38,Male,Shoes,Footwear,50,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,No,10,Debit Card,Annually,2024-04-12
2547,63,Male,Boots,Footwear,21,Texas,L,Gray,Summer,3.0,No,Express,No,No,4,Credit Card,Quarterly,2024-04-24
2548,47,Male,Jacket,Outerwear,97,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,16,Cash,Weekly,2024-04-02
2549,42,Male,Backpack,Accessories,63,Texas,L,Pink,Winter,3.8,No,Standard,No,No,34,Credit Card,Monthly,2024-04-24
2551,53,Male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,3.0,No,Store Pickup,No,No,30,Debit Card,Fortnightly,2024-04-22
2552,29,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,No,40,Debit Card,Annually,2024-04-12
